KBN.HHZ.AC.--,40.6236,20.7874,800.00,0.71161909,0.27013966,0.64855442,7
SPITS.HHZ.IM.F0,78.1777,16.3700,323.00,0.19784575,0.05811662,0.97850882,87
BR231.BHZ.IM.--,39.8417,32.7760,1196.10,0.64735871,0.41681054,0.63811886,1171
MK31.BHZ.IM.--,46.7937,82.2906,618.00,0.09217060,0.68086715,0.72658414,920
KSAR.SHZ.IM.F0,37.4421,127.8844,109.00,-0.48876422,0.62819808,0.60537320,268
NC602.BHZ.IM.--,60.7353,11.5414,305.00,0.48142198,0.09830872,0.87095825,102
NC405.BHZ.IM.--,61.1128,11.7153,496.00,0.47547210,0.09859796,0.87418804,123
NB201.BHZ.IM.--,61.0495,11.2939,613.00,0.47713459,0.09528807,0.87364911,90
SPB2.HHZ.IM.--,78.1742,16.3846,200.00,0.19788864,0.05818400,0.97849615,70
PBA.HHZ.IN.--,11.6557,92.7439,79.00,-0.04689777,0.97852396,0.20072733,102
MNC.HHZ.IN.--,8.2815,73.0598,2.00,0.28837518,0.94676577,0.14308851,67
SHL.HHZ.IN.--,25.5668,91.8560,2.00,-0.02925207,0.90273665,0.42919792,2059
XMAS.BHZ.IU.10,2.0448,-157.4457,19.00,-0.92293625,-0.38331787,0.03544134,115
RAR.BHZ.IU.10,-21.2125,-159.7733,28.00,-0.87552358,-0.32259326,-0.35971108,77
BBSR.BHZ.IU.10,32.3713,-64.6963,30.00,0.36168953,-0.76503222,0.53282866,477
CASY.BHZ.IU.10,-66.2792,110.5354,5.00,-0.14191351,0.37885119,-0.91451207,1278
CTAO.BHZ.IU.10,-20.0882,146.2545,320.00,-0.78154615,0.52212366,-0.34142714,249
TARA.BHZ.IU.10,1.3549,172.9229,19.00,-0.99210752,0.12317087,0.02348638,571
KBS.BHZ.IU.10,78.9154,11.9385,87.00,0.18932533,0.04002999,0.98109812,142
PAYG.BHZ.IU.10,-0.6742,-90.2861,260.00,-0.00499303,-0.99991923,-0.01168764,51
ADK.BHZ.IU.10,51.8823,-176.6842,130.00,-0.61881735,-0.03585200,0.78471634,20
DWPF.BHZ.IU.10,28.1103,-81.4327,30.00,0.13159461,-0.87350027,0.46870048,334
SFJD.BHZ.IU.10,66.9961,-50.6208,329.00,0.24935899,-0.30379896,0.91952503,166
TUC.BHZ.IU.10,32.3098,-110.7847,909.00,-0.30049067,-0.79168404,0.53192269,546
RSSD.BHZ.IU.10,44.1212,-104.0359,2087.00,-0.17467274,-0.69870875,0.69375466,636
RAO.BHZ.IU.10,-29.2450,-177.9290,59.50,-0.87336654,-0.03158226,-0.48603852,189
SLBS.BHZ.IU.10,23.6858,-109.9443,825.00,-0.31271072,-0.86177139,0.39945223,3711
TIXI.BHZ.IU.00,71.6341,128.8667,40.00,-0.19892290,0.24682125,0.94842446,1850
INCN.BHZ.IU.10,37.4776,126.6239,79.00,-0.47460333,0.63849733,0.60586536,121
POHA.BHZ.IU.10,19.7573,-155.5326,1989.00,-0.85727308,-0.39009293,0.33602138,598
YAK.BHZ.IU.00,62.0310,129.6805,96.00,-0.30103282,0.36284698,0.88188509,836
FURI.BHZ.IU.10,8.8952,38.6798,2565.00,0.77138536,0.61754982,0.15361267,310
SDV.BHZ.IU.10,8.8839,-70.6340,1589.00,0.32767560,-0.93225066,0.15341903,190
WAKE.BHZ.IU.10,19.2834,166.6520,18.00,-0.91906991,0.21807206,0.32826069,716
KIP.BHZ.IU.10,21.4200,-158.0112,77.00,-0.86398237,-0.34887509,0.36307111,48
LVC.BHZ.IU.10,-22.6127,-68.9111,2930.00,0.33248472,-0.86215157,-0.38229384,1154
GNI.BHZ.IU.10,40.1480,44.7410,1509.00,0.54445579,0.53955559,0.64222088,232
RCBR.BHZ.IU.10,-5.8274,-35.9014,363.00,0.80589698,-0.58340213,-0.10085642,81
WCI.BHZ.IU.10,38.2289,-86.2939,78.00,0.05090726,-0.78592113,0.61622758,700
PAB.BHZ.IU.10,39.5446,-4.3499,950.00,0.77100490,-0.05864747,0.63412295,114
MIDW.BHZ.IU.00,28.2156,-177.3698,-73.60,-0.88156781,-0.04049739,0.47031707,49
COLA.BHZ.IU.10,64.8736,-147.8616,200.00,-0.36154195,-0.22713264,0.90426665,1691
DAV.BHZ.IU.10,7.0697,125.5791,149.00,-0.57746142,0.80721150,0.12226165,437
MACI.BHZ.IU.--,28.2502,-16.5082,1674.00,0.84584870,-0.25068347,0.47084792,7
COR.BHZ.IU.10,44.5855,-123.3046,110.00,-0.39236150,-0.59720880,0.69956708,129
QSPA.BHZ.IU.10,-89.9289,144.4382,2596.00,-0.00101631,0.00072659,-0.99999922,272
MBWA.BHZ.IU.10,-21.1590,119.7313,181.00,-0.46290275,0.81052577,-0.35884401,252
FUNA.BHZ.IU.10,-8.5259,179.1966,19.00,-0.98899739,0.01386861,-0.14728144,51
HKT.BHZ.IU.10,29.9618,-95.8384,-863.00,-0.08827629,-0.86330855,0.49689600,618
KBL.BHZ.IU.--,34.5408,69.0432,1913.00,0.29525257,0.77089603,0.56439811,479
MAJO.BHZ.IU.10,36.5457,138.2041,405.00,-0.60036835,0.53671472,0.59287027,676
SNZO.BHZ.IU.10,-41.3087,174.7043,120.00,-0.75015110,0.06953263,-0.65760060,130
TSUM.BHZ.IU.10,-19.2022,17.5838,1260.00,0.90089264,0.28549965,-0.32692875,153
ANMO.BHZ.IU.10,34.9459,-106.4572,1760.70,-0.23273051,-0.78784569,0.57020670,358
WVT.BHZ.IU.10,36.1297,-87.8300,170.00,0.03065413,-0.80899179,0.58702011,836
BILL.BHZ.IU.00,68.0653,166.4531,320.00,-0.36526897,0.08800961,0.92673237,733
GUMO.BHZ.IU.10,13.5893,144.8684,170.00,-0.79523137,0.55955345,0.23346733,165
TATO.BHZ.IU.10,24.9735,121.4971,159.70,-0.47417415,0.77386980,0.41986236,130
GRFO.HHZ.IU.--,49.6909,11.2203,384.00,0.63703297,0.12637049,0.76040745,812
KONO.BHZ.IU.10,59.6491,9.5982,216.00,0.50072567,0.08467523,0.86145453,70
MA2.BHZ.IU.00,59.5756,150.7700,337.00,-0.44413751,0.24852534,0.86080022,92
AFI.BHZ.IU.10,-13.9093,-171.7773,705.00,-0.96107075,-0.13888111,-0.23886199,136
PMSA.BHZ.IU.10,-64.7744,-64.0489,40.00,0.18753071,-0.38532927,-0.90352288,719
HRV.BHZ.IU.10,42.5064,-71.5583,200.00,0.23392276,-0.70149275,0.67319244,148
LCO.BHZ.IU.10,-29.0110,-70.7005,2274.00,0.28949302,-0.82668542,-0.48247799,622
PMG.BHZ.IU.10,-9.4047,147.1597,90.00,-0.82904058,0.53510587,-0.16233735,106
TRQA.BHZ.IU.10,-38.0568,-61.9787,506.50,0.37086584,-0.69687210,-0.61386301,120
YSS.BHZ.IU.00,46.9587,142.7604,148.00,-0.54532179,0.41451612,0.72856059,181
MAKZ.BHZ.IU.00,46.8080,81.9770,590.00,0.09587050,0.68017281,0.72675566,993
JOHN.BHZ.IU.10,16.7329,-169.5292,-5.50,-0.94223356,-0.17413602,0.28613381,19
SSPA.BHZ.IU.10,40.6358,-77.8876,268.00,0.15968712,-0.74408815,0.64871631,353
ANTO.BHZ.IU.10,39.8680,32.7934,1090.00,0.64698610,0.41684862,0.63847178,292
PET.BHZ.IU.00,53.0233,158.6499,105.00,-0.56262296,0.21992447,0.79692448,245
SBA.BHZ.IU.10,-77.8492,166.7572,48.00,-0.20621294,0.04852935,-0.97730298,985
KEV.BHZ.IU.00,69.7565,27.0035,85.00,0.31012272,0.15803928,0.93746866,72
NWAO.BHZ.IU.10,-32.9277,117.2390,378.00,-0.38493935,0.74775858,-0.54099796,317
OSSC.HHZ.IV.--,43.5236,11.2458,449.00,0.71343964,0.14185747,0.68620721,507
SCTE.HHZ.IV.--,40.0724,18.4675,150.00,0.72784873,0.24307578,0.64121010,72
PRMA.HHZ.IV.--,44.7637,10.3131,78.00,0.70087817,0.12753682,0.70178640,182
CTI.HHZ.IV.--,46.0482,11.6497,1180.00,0.68212905,0.14063772,0.71757996,302
MSSA.BHZ.IV.--,44.3162,9.5174,930.00,0.70796519,0.11869365,0.69620192,106
INTR.HHZ.IV.--,42.0115,13.9046,924.00,0.72341224,0.17908807,0.66678497,177
SGRT.BHZ.IV.--,41.7546,15.7437,960.00,0.72016077,0.20302086,0.66343877,208
ZCCA.BHZ.IV.--,44.3509,10.9765,700.00,0.70430049,0.13660239,0.69663521,464
STAL.HHZ.IV.--,46.2601,12.7104,625.00,0.67681436,0.15265580,0.72015174,3984
RAFF.HHZ.IV.--,37.2225,14.3624,310.00,0.77330355,0.19800976,0.60232363,91
CAMP.HHZ.IV.--,42.5358,13.4090,1283.00,0.71897338,0.17140297,0.67357130,550
GUMA.BHZ.IV.--,43.0627,13.3352,574.00,0.71313905,0.16904160,0.68033641,1372
CASP.BHZ.IV.--,42.7908,10.8652,390.00,0.72292252,0.13875762,0.67685253,90
NRCA.BHZ.IV.--,42.8336,13.1143,927.00,0.71642850,0.16690624,0.67740129,2388
FDMO.BHZ.IV.--,43.0365,13.0873,550.00,0.71416656,0.16602490,0.68000136,3502
CESX.BHZ.IV.--,42.6085,12.5868,430.00,0.72052476,0.16088155,0.67450812,371
TEOL.BHZ.IV.--,45.3617,11.6739,370.00,0.69044177,0.14265550,0.70918232,474
PAOL.HHZ.IV.--,41.0312,14.5675,715.00,0.73221866,0.19028503,0.65394758,246
SALO.BHZ.IV.--,45.6183,10.5243,600.00,0.69003458,0.12819308,0.71233336,25
FLWY.BHZ.IW.00,44.0827,-110.6993,2078.00,-0.25473306,-0.67415640,0.69327067,630
MFID.BHZ.IW.00,43.4151,-115.8278,1302.00,-0.31747273,-0.65591151,0.68482929,1118
PHWY.BHZ.IW.00,41.3016,-105.4577,2645.00,-0.20081419,-0.72619404,0.65750732,2591
IMW.BHZ.IW.00,43.8930,-110.9434,2552.00,-0.25842194,-0.67520401,0.69088179,878
TPAW.BHZ.IW.00,43.4896,-110.9567,2680.00,-0.26031159,-0.67966792,0.68577649,501
MOOW.BHZ.IW.00,43.7486,-110.7448,2128.00,-0.25669550,-0.67772185,0.68905770,548
SNOW.BHZ.IW.00,43.4599,-110.7541,2413.00,-0.25803190,-0.68091721,0.68539863,825
FXWY.BHZ.IW.00,43.6381,-111.0268,2254.00,-0.26050419,-0.67768898,0.68765922,634
PLID.BHZ.IW.00,45.0876,-116.0002,2164.40,-0.31054920,-0.63671316,0.70580135,248
LOHW.BHZ.IW.00,43.6124,-110.6038,2121.00,-0.25560241,-0.67988228,0.68733361,529
SMCO.BHZ.IW.00,39.1776,-106.9739,3435.00,-0.22691393,-0.74341305,0.62916382,3046
RWWY.BHZ.IW.00,41.6889,-107.2102,2402.00,-0.22160981,-0.71545473,0.66258103,1081
REDW.BHZ.IW.00,43.3624,-110.8518,2192.00,-0.25960748,-0.68156467,0.68415901,505
JHJ2.BHZ.JP.--,33.1153,139.8138,70.00,-0.64114852,0.54154786,0.54374120,52
JNU.BHZ.JP.--,33.1250,130.8767,540.00,-0.54917506,0.63450623,0.54388289,279
JEM.BHZ.JP.--,44.1188,142.5930,220.00,-0.57211611,0.43752656,0.69372449,113
JKA.BHZ.JP.--,44.1188,142.5930,220.00,-0.57211611,0.43752656,0.69372449,195
JSD.BHZ.JP.--,38.0400,138.2572,146.00,-0.58914690,0.52570127,0.61363190,2088
JSG.BHZ.JP.--,34.6777,138.1830,107.00,-0.61422505,0.54950860,0.56636374,1351
YOJ.BHZ.JP.--,24.4672,123.0113,32.00,-0.49645112,0.76413771,0.41186143,129
JHS.BHZ.JP.--,35.0018,133.1137,470.00,-0.56107356,0.59928963,0.57100648,4197
JOW.BHZ.JP.--,26.8360,128.2725,220.00,-0.55345039,0.70148169,0.44901682,422
JGF.BHZ.JP.--,35.6040,137.3542,580.00,-0.59941360,0.55207459,0.57958346,316
JWT.BHZ.JP.--,35.2857,135.3987,172.00,-0.58250464,0.57445426,0.57505708,382
JSU.BHZ.JP.--,31.5093,130.4527,400.00,-0.55416969,0.64993574,0.52007643,5496
JTM.BHZ.JP.--,40.7895,141.0647,130.00,-0.59061746,0.47716982,0.65075340,306
JMN.BHZ.JP.--,33.7315,133.8763,550.00,-0.57761396,0.60072623,0.55271160,162
JMM.BHZ.JP.--,37.8690,140.7897,100.00,-0.61321411,0.50030935,0.61127655,408
JMZ.BHZ.JP.--,25.8198,131.2237,50.00,-0.59396643,0.67791709,0.43316544,88
JTU.BHZ.JP.--,34.5275,129.3963,70.00,-0.52401352,0.63802850,0.56420694,70
JCJ.BHZ.JP.--,27.0957,142.1845,150.00,-0.70426514,0.54658926,0.45304612,98
TARG.BHZ.KC.--,41.7291,77.8048,3530.00,0.15812072,0.73163401,0.66310596,860
TJN.BHZ.KG.--,36.3772,127.3638,60.00,-0.48976813,0.64142940,0.59050445,142
BALB.HHZ.KO.--,39.6400,27.8800,120.00,0.68254929,0.36108626,0.63540788,416
GAZ.BHZ.KO.--,37.1722,37.2097,992.00,0.63617000,0.48304908,0.60162390,490
GURO.HHZ.KO.--,38.5509,42.0322,1388.00,0.58240324,0.52499156,0.62063703,1154
KARS.HHZ.KO.--,40.6152,43.0937,1747.00,0.55590291,0.52009010,0.64844294,752
MDUB.BHZ.KO.--,40.4712,31.1977,1109.00,0.65256371,0.39517083,0.64652967,640
BNN.BHZ.KO.--,38.8522,35.8472,1380.00,0.63292513,0.45727309,0.62474563,517
ELL.BHZ.KO.--,36.7483,29.9085,1230.00,0.69623237,0.40048882,0.59570898,352
CUSSO.HHZ.KY.00,36.5522,-89.3297,91.00,0.00942010,-0.80517506,0.59296238,328
ABKAR.BHZ.KZ.--,49.2558,59.9431,362.00,0.32816729,0.56710106,0.75544862,1274
KKAR.BHZ.KZ.--,43.1034,70.5115,520.90,0.24434715,0.69045546,0.68085661,776
TPH.HHZ.LB.01,38.0750,-117.2225,1883.00,-0.36102547,-0.70180156,0.61411333,1044
MVU.HHZ.LB.--,38.5037,-112.2123,2239.00,-0.29661293,-0.72638202,0.61999188,1561
BMN.HHZ.LB.01,40.4314,-117.2210,1594.00,-0.34916870,-0.67879674,0.64600016,1616
MMNY.HHZ.LD.--,42.7319,-77.9066,241.00,0.15436683,-0.72046184,0.67609586,94
ODNJ.HHZ.LD.--,41.0829,-74.6056,187.00,0.20067594,-0.72882764,0.65462924,203
CPNY.BHZ.LD.--,40.7911,-73.9602,27.00,0.20979039,-0.72971257,0.65077458,55
FRNY.BHZ.LD.--,44.8350,-73.5883,242.00,0.20102931,-0.68252440,0.70267181,193
LUPA.HHZ.LD.--,40.5987,-75.3718,255.00,0.19230080,-0.73676737,0.64822391,200
WVNY.BHZ.LD.--,42.4062,-78.6042,490.00,0.14634026,-0.72604149,0.67189902,151
TRNY.BHZ.LD.--,41.1450,-74.2244,270.00,0.20532728,-0.72679390,0.65544743,244
KSCT.BHZ.LD.--,41.7261,-73.4843,114.00,0.21279982,-0.71767563,0.66306706,360
ACCN.BHZ.LD.--,43.3843,-73.6678,340.00,0.20501931,-0.69965150,0.68443762,128
MVL.HHZ.LD.--,39.9992,-76.3506,91.00,0.18127585,-0.74648787,0.64023037,439
KSPA.HHZ.LD.--,41.5570,-75.7682,298.00,0.18451014,-0.72747791,0.66085694,214
NCB.BHZ.LD.--,43.9734,-74.2228,575.00,0.19630937,-0.69479781,0.69189495,206
SDMD.HHZ.LD.--,39.4102,-76.8403,212.00,0.17637643,-0.75437104,0.63230981,202
ALLY.BHZ.LD.--,41.6492,-80.1448,390.00,0.12827474,-0.73838952,0.66206232,807
WUPA.BHZ.LD.--,39.9324,-75.6060,86.00,0.19114679,-0.74479048,0.63933563,362
UCCT.HHZ.LD.--,41.7943,-72.2255,200.00,0.22827321,-0.71207647,0.66395665,285
BRNJ.BHZ.LD.--,40.6828,-74.5660,50.00,0.20239007,-0.73307311,0.64933972,147
PAL.BHZ.LD.--,41.0056,-73.9079,66.00,0.20978028,-0.72717711,0.65360973,85
MORF.BHZ.LX.--,37.3043,-8.6527,560.00,0.78831705,-0.11996312,0.60346092,64
MESJ.BHZ.LX.--,37.8395,-8.2199,250.00,0.78359692,-0.11319642,0.61087022,80
HKA.HHZ.MM.--,22.6421,93.5995,0.00,-0.05800069,0.92202296,0.38276569,2193
MDY.HHZ.MM.--,22.0162,96.1123,200.00,-0.09880604,0.92267675,0.37269958,10
KTN.HHZ.MM.--,21.2857,99.5898,832.00,-0.15536578,0.91957321,0.36089692,544
CEL.BHZ.MN.--,38.2603,15.8939,702.00,0.75713538,0.21558854,0.61665841,293
TIR.BHZ.MN.--,41.3472,19.8631,244.00,0.70813143,0.25582430,0.65810623,90
TIP.BHZ.MN.--,39.1794,16.7583,789.00,0.74424274,0.22410922,0.62918820,174
PDG.BHZ.MN.--,42.4297,19.2608,35.00,0.69892662,0.24422392,0.67220255,342
BNI.BHZ.MN.--,45.0520,6.6780,1345.00,0.70403857,0.08243147,0.70536143,144
TUE.BHZ.MN.--,46.4722,9.3473,1924.00,0.68196770,0.11225491,0.72271633,243
CLTB.BHZ.MN.--,37.5780,13.2160,944.00,0.77346376,0.18164218,0.60725606,91
MPLM.HHZ.MQ.00,14.8064,-61.1783,846.00,0.46628165,-0.84740349,0.25394636,355
SRIG.BHZ.MX.--,27.3198,-112.2410,61.00,-0.33676028,-0.82352034,0.45651590,234
ZAIG.BHZ.MX.--,22.7692,-102.5670,2408.00,-0.20082697,-0.90088517,0.38480443,300
HPIG.BHZ.MX.--,26.9368,-105.6640,1786.00,-0.24103480,-0.85958022,0.45058193,1449
HSIG.BHZ.MX.--,29.0198,-110.9493,250.00,-0.31314745,-0.81793948,0.48261131,130
TLIG.BHZ.MX.--,17.5627,-98.5665,1136.00,-0.14210016,-0.94332687,0.29990324,588
CCIG.BHZ.MX.--,16.2819,-92.1369,1625.00,-0.03581103,-0.95973205,0.27862514,1416
MOIG.BHZ.MX.--,19.6467,-101.2273,2000.00,-0.18350596,-0.92446077,0.33421227,302
KSM.BHZ.MY.--,1.4733,110.3083,66.00,-0.34695831,0.93753278,0.02553836,1348
KOM.BHZ.MY.--,1.7922,103.8467,49.00,-0.23920942,0.97047094,0.03106463,1095
LDM.BHZ.MY.--,5.1777,118.4980,177.00,-0.47520714,0.87529554,0.08964314,137
IPM.BHZ.MY.--,4.4795,101.0255,247.00,-0.19066946,0.97858389,0.07758049,199
KUM.BHZ.MY.--,5.2902,100.6492,74.00,-0.18401867,0.97864662,0.09158563,192
SBM.BHZ.MY.--,2.4529,112.2140,237.00,-0.37772524,0.92494133,0.04251090,275
L48A.BHZ.N4.--,41.9438,-84.4329,369.00,0.07237414,-0.74251854,0.66590405,401
L59A.BHZ.N4.--,42.1902,-75.0426,677.00,0.19181247,-0.71798879,0.66910393,139
735B.BHZ.N4.--,28.8553,-97.8082,109.00,-0.11917561,-0.86907814,0.48010452,562
T47A.BHZ.N4.--,36.9881,-87.1055,217.00,0.04043325,-0.79968336,0.59905899,1677
W50A.BHZ.N4.--,35.2002,-85.3119,587.00,0.06693551,-0.81622831,0.57383881,751
Y45B.BHZ.N4.--,33.8656,-89.5431,101.00,0.00663528,-0.83205360,0.55465554,297
U49A.BHZ.N4.--,36.5129,-85.7796,234.00,0.05928942,-0.80345166,0.59241050,1144
V48A.BHZ.N4.--,35.7400,-86.8219,278.00,0.04510243,-0.81228667,0.58151194,1725
J55A.BHZ.N4.--,43.2657,-77.8167,97.00,0.15416170,-0.71403362,0.68292764,166
255A.BHZ.N4.--,31.9263,-82.4758,45.00,0.11134561,-0.84300230,0.52625971,314
553A.BHZ.N4.--,30.1890,-84.4317,16.00,0.08401437,-0.86175388,0.50032172,37
N38B.BHZ.N4.--,40.7931,-93.2350,322.00,-0.04284545,-0.75803842,0.65080106,1268
K50A.BHZ.N4.--,42.7749,-82.6231,191.00,0.09453862,-0.73021194,0.67664834,847
I37B.BHZ.N4.--,44.0149,-93.4003,354.00,-0.04279314,-0.72022679,0.69241759,557
257A.BHZ.N4.--,31.9746,-81.0261,9.00,0.13256833,-0.83947831,0.52697421,191
T42B.BHZ.N4.--,37.0300,-91.0925,165.00,-0.01525835,-0.80012194,0.59964328,555
X48A.BHZ.N4.--,34.4517,-87.0452,180.00,0.04259821,-0.82527864,0.56311683,464
656A.BHZ.N4.--,29.3689,-82.5348,28.00,0.11340909,-0.86548939,0.48792059,163
Y49A.BHZ.N4.--,33.8577,-86.4119,362.00,0.05207903,-0.83052510,0.55454111,709
S61A.BHZ.N4.--,37.6804,-75.6727,58.00,0.19634064,-0.76874445,0.60867259,84
F62A.BHZ.N4.--,45.8968,-69.9664,331.00,0.23924141,-0.65611295,0.71573693,598
I62A.BHZ.N4.--,43.8743,-71.3359,264.00,0.23143597,-0.68516145,0.69064548,99
M57A.BHZ.N4.--,41.3372,-77.1280,319.00,0.16775750,-0.73411608,0.65797492,272
Y57A.BHZ.N4.--,34.0170,-80.3915,56.00,0.13864217,-0.81896282,0.55684671,647
F33B.BHZ.N4.--,45.8398,-96.2929,314.00,-0.07662716,-0.69486954,0.71504168,651
237B.BHZ.N4.--,32.0015,-95.8084,116.00,-0.08598484,-0.84527239,0.52737197,395
346B.BHZ.N4.--,31.3876,-89.4649,86.00,0.00798700,-0.85518205,0.51826622,318
Q44B.BHZ.N4.--,38.9033,-89.0169,168.00,0.01338750,-0.78015680,0.62544076,524
O44A.BHZ.N4.--,40.1526,-88.4671,213.00,0.02050376,-0.76619383,0.64228234,87
V53A.BHZ.N4.--,35.6694,-82.8124,681.00,0.10187803,-0.80785368,0.58051124,1069
250A.BHZ.N4.--,31.9778,-86.2677,152.00,0.05532100,-0.84804946,0.52702153,548
M63A.BHZ.N4.--,41.4038,-72.0464,44.00,0.23188634,-0.71564423,0.65884904,73
L34B.BHZ.N4.--,41.9666,-96.3762,414.00,-0.08282261,-0.74115930,0.66620065,950
N58A.BHZ.N4.--,40.8396,-76.7158,200.00,0.17433981,-0.73841877,0.65141642,271
P43A.BHZ.N4.--,39.6409,-89.5213,176.00,0.00645129,-0.77213976,0.63542000,539
W57A.BHZ.N4.--,35.1529,-79.9928,85.00,0.14239578,-0.80697360,0.57316407,404
P57A.BHZ.N4.--,39.4835,-78.0126,191.00,0.16073787,-0.75703077,0.63329910,850
I49A.BHZ.N4.--,43.9400,-82.8246,217.00,0.09023316,-0.71674374,0.69147407,32
G65A.BHZ.N4.--,45.2002,-67.5632,78.00,0.26984454,-0.65350027,0.70719257,49
K43A.BHZ.N4.--,42.7044,-88.3320,264.00,0.02145660,-0.73682556,0.67574234,131
I63A.BHZ.N4.--,44.0505,-70.5809,177.00,0.23973705,-0.68004658,0.69286564,101
E28B.BHZ.N4.--,46.5748,-100.6934,704.00,-0.12800393,-0.67786964,0.72395286,991
E63A.BHZ.N4.--,46.4220,-68.4623,238.00,0.25396105,-0.64347573,0.72210994,62
M52A.BHZ.N4.--,41.5405,-81.3570,382.00,0.11281358,-0.74217739,0.66064047,127
S44A.BHZ.N4.--,37.6936,-89.2551,155.00,0.01031313,-0.79321445,0.60885505,677
S57A.BHZ.N4.--,37.7605,-78.9536,264.00,0.15185973,-0.77788677,0.60977930,1127
R32B.BHZ.N4.--,38.4225,-98.7111,568.00,-0.11896349,-0.77642383,0.61888102,357
R50A.BHZ.N4.--,38.2816,-84.3274,255.00,0.07779032,-0.78314793,0.61695056,837
T59A.BHZ.N4.--,36.9716,-77.5541,63.00,0.17260316,-0.78205639,0.59882881,248
Z38B.BHZ.N4.--,33.2599,-94.9852,115.00,-0.07281060,-0.83471220,0.54585178,203
545B.BHZ.N4.--,30.0441,-90.4894,8.00,-0.00740635,-0.86706625,0.49813780,342
T57A.BHZ.N4.--,36.9983,-79.2538,230.00,0.14927869,-0.78655815,0.59920126,771
P51A.BHZ.N4.--,39.4818,-83.0601,211.00,0.09351204,-0.76825569,0.63327616,1115
456A.BHZ.N4.--,30.7248,-82.0223,26.00,0.11951543,-0.85280473,0.50837010,672
N62A.BHZ.N4.--,40.9313,-73.4677,34.00,0.21560166,-0.72635509,0.65262869,115
K62A.BHZ.N4.--,42.6651,-72.2345,289.00,0.22505824,-0.70242721,0.67523685,130
U38B.BHZ.N4.--,36.4394,-94.3857,389.00,-0.06166510,-0.80403282,0.59137859,854
Q52A.BHZ.N4.--,38.9622,-82.2669,228.00,0.10490586,-0.77253898,0.62624140,1054
J58A.BHZ.N4.--,43.3603,-75.2852,436.00,0.18526260,-0.70543659,0.68413229,155
J56A.BHZ.N4.--,43.2760,-76.8579,93.00,0.16606045,-0.71123448,0.68305889,360
P48A.BHZ.N4.--,39.4605,-85.4258,300.00,0.06173939,-0.77169517,0.63298879,597
P46A.BHZ.N4.--,39.6178,-87.2067,194.00,0.03764244,-0.77150474,0.63510903,431
J57A.BHZ.N4.--,43.4099,-75.9968,191.00,0.17634386,-0.70710836,0.68476318,4
352A.BHZ.N4.--,31.4793,-84.9274,101.00,0.07554354,-0.85104510,0.51963008,507
J59A.BHZ.N4.--,43.4647,-74.5041,541.00,0.19452890,-0.70164352,0.68545961,86
S39B.BHZ.N4.--,37.6909,-93.3226,340.00,-0.04597852,-0.79197661,0.60881773,989
E38A.BHZ.N4.--,46.6058,-91.5542,341.00,-0.01869987,-0.68920387,0.72432613,689
G62A.BHZ.N4.--,45.2186,-70.5319,426.00,0.23556165,-0.66638445,0.70741959,101
P53A.BHZ.N4.--,39.4868,-81.3896,270.00,0.11585991,-0.76514858,0.63334361,566
U54A.BHZ.N4.--,36.5209,-81.8204,837.00,0.11461138,-0.79735877,0.59252276,1282
